CLUSTER_GRUPO;CEP_RISCO;DS_MOD_PRC;MOD_PRC;DS_MOD_ADC;MOD_ADC;OFERTA;OFERTA_GERAL;OFERTA_DIGITAL;OFERTA_URA;OFERTA_PAP;OFERTA_OUTBOUND
G6;b.RISCO NEUTRO;HVI3;R20;HVI4;R18;5;0;0;0;0;0
G6;a.RISCO BAIXO;HVI3;R20;HVI4;R18;5;0;0;0;0;0
G6;b.RISCO NEUTRO;HVI3;R20;HVI4;R19;5;0;0;0;0;0
G6;c.RISCO ALTO;HVI3;R20;HVI4;R19;5;0;0;0;0;0
G6;a.RISCO BAIXO;HVI3;R20;HVI4;R19;5;0;0;0;0;0
G6;c.RISCO ALTO;HVI3;R20;HVI4;R20;5;0;0;0;0;0
G6;b.RISCO NEUTRO;HVI3;R20;HVI4;R20;5;0;0;0;0;0
G6;a.RISCO BAIXO;HVI3;R20;HVI4;R20;5;0;0;0;0;0
G6;c.RISCO ALTO;HVI3;R20;HVI4;R99;5;0;0;0;0;0
G6;b.RISCO NEUTRO;HVI3;R20;HVI4;R99;5;0;0;0;0;0
G6;a.RISCO BAIXO;HVI3;R20;HVI4;R99;5;0;0;0;0;0
G6;c.RISCO ALTO;HVI3;R99;HVI4;R01;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R01;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R01;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R02;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R02;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R02;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R03;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R03;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R03;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R04;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R04;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R04;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R05;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R05;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R05;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R06;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R06;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R06;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R07;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R07;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R07;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R08;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R08;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R08;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R09;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R09;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R09;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R10;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R10;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R10;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R11;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R11;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R11;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R12;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R12;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R12;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R13;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R13;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R13;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R14;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R14;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R14;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R15;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R15;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R15;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R16;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R16;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R16;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R17;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R17;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R17;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R18;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R18;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R18;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R19;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R19;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R19;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R20;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R20;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R20;5;0;0;5;0;5
G6;c.RISCO ALTO;HVI3;R99;HVI4;R99;5;0;0;5;0;5
G6;b.RISCO NEUTRO;HVI3;R99;HVI4;R99;5;0;0;5;0;5
G6;a.RISCO BAIXO;HVI3;R99;HVI4;R99;5;0;0;5;0;5
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R01;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R01;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R01;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R02;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R02;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R02;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R03;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R03;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R03;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R04;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R04;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R04;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R05;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R05;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R05;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R06;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R06;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R06;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R07;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R07;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R07;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R08;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R08;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R08;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R09;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R09;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R09;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R10;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R10;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R10;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R11;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R11;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R11;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R12;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R12;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R12;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R13;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R13;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R13;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R14;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R14;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R14;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R15;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R15;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R15;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R16;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R16;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R16;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R17;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R17;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R17;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R18;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R18;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R18;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R19;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R19;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R19;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R20;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R20;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R20;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R01;G7 - BHV;R99;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R01;G7 - BHV;R99;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R01;G7 - BHV;R99;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R01;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R01;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R01;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R02;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R02;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R02;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R03;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R03;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R03;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R04;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R04;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R04;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R05;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R05;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R05;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R06;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R06;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R06;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R07;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R07;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R07;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R08;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R08;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R08;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R09;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R09;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R09;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R10;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R10;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R10;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R11;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R11;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R11;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R12;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R12;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R12;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R13;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R13;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R13;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R14;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R14;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R14;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R15;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R15;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R15;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R16;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R16;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R16;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R17;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R17;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R17;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R18;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R18;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R18;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R19;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R19;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R19;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R20;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R20;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R20;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R02;G7 - BHV;R99;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R02;G7 - BHV;R99;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R02;G7 - BHV;R99;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R01;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R01;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R01;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R02;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R02;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R02;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R03;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R03;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R03;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R04;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R04;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R04;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R05;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R05;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R05;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R06;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R06;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R06;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R07;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R07;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R07;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R08;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R08;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R08;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R09;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R09;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R09;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R10;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R10;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R10;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R11;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R11;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R11;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R12;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R12;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R12;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R13;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R13;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R13;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R14;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R14;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R14;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R15;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R15;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R15;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R16;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R16;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R16;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R17;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R17;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R17;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R18;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R18;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R18;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R19;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R19;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R19;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R20;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R20;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R20;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R03;G7 - BHV;R99;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R03;G7 - BHV;R99;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R03;G7 - BHV;R99;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R01;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R01;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R01;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R02;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R02;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R02;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R03;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R03;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R03;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R04;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R04;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R04;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R05;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R05;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R05;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R06;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R06;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R06;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R07;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R07;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R07;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R08;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R08;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R08;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R09;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R09;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R09;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R10;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R10;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R10;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R11;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R11;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R11;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R12;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R12;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R12;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R13;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R13;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R13;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R14;8;8;8;8;0;8
G7;b.RISCO NEUTRO;HVI3;R04;G7 - BHV;R14;8;8;8;8;0;8
G7;a.RISCO BAIXO;HVI3;R04;G7 - BHV;R14;8;8;8;8;0;8
G7;c.RISCO ALTO;HVI3;R04;G7 - BHV;R15;8;8;8;8;0;8
